country,indicator,date,value,periodicity
japan,inflation-cpi,2012-04-01,-0.7,monthly
japan,inflation-cpi,2012-05-01,0.2,monthly
japan,inflation-cpi,2012-06-01,-0.2,monthly
japan,inflation-cpi,2012-07-01,-0.4,monthly
japan,inflation-cpi,2012-08-01,-0.4,monthly
japan,inflation-cpi,2012-09-01,-0.3,monthly
japan,inflation-cpi,2012-10-01,-0.4,monthly
japan,inflation-cpi,2012-11-01,-0.2,monthly
japan,inflation-cpi,2012-12-01,-0.1,monthly
japan,inflation-cpi,2013-01-01,-0.3,monthly
japan,inflation-cpi,2013-02-01,-0.7,monthly
japan,inflation-cpi,2013-03-01,-0.9,monthly
japan,inflation-cpi,2013-04-01,-0.7,monthly
japan,inflation-cpi,2013-05-01,0.5,monthly
japan,inflation-cpi,2013-06-01,0.4,monthly
japan,inflation-cpi,2013-07-01,0.2,monthly
japan,inflation-cpi,2013-08-01,0.2,monthly
japan,inflation-cpi,2013-09-01,0,monthly
japan,inflation-cpi,2013-10-01,0.3,monthly
japan,inflation-cpi,2013-11-01,0.3,monthly
japan,inflation-cpi,2013-12-01,0.2,monthly
japan,inflation-cpi,2014-01-01,-0.1,monthly
japan,inflation-cpi,2014-02-01,0.2,monthly
japan,inflation-cpi,2014-03-01,0,monthly
japan,inflation-cpi,2014-04-01,-0.3,monthly
japan,inflation-cpi,2014-05-01,0.5,monthly
japan,inflation-cpi,2014-06-01,0.4,monthly
japan,inflation-cpi,2014-07-01,0.2,monthly
japan,inflation-cpi,2014-08-01,0.2,monthly
japan,inflation-cpi,2014-09-01,0,monthly
japan,inflation-cpi,2014-10-01,0.3,monthly
japan,inflation-cpi,2014-11-01,0.3,monthly
japan,inflation-cpi,2014-12-01,0.2,monthly
japan,inflation-cpi,2015-01-01,-0.1,monthly
japan,inflation-cpi,2015-02-01,0.2,monthly
japan,inflation-cpi,2015-03-01,0,monthly
japan,inflation-cpi,2015-04-01,-0.3,monthly
japan,inflation-cpi,2015-05-01,0.4,monthly
japan,inflation-cpi,2015-06-01,0.4,monthly
japan,inflation-cpi,2015-07-01,0.4,monthly
japan,inflation-cpi,2015-08-01,0.7,monthly
japan,inflation-cpi,2015-09-01,0.7,monthly
japan,inflation-cpi,2015-10-01,0.2,monthly
japan,inflation-cpi,2015-11-01,0.6,monthly
japan,inflation-cpi,2015-12-01,1,monthly
japan,inflation-cpi,2016-01-01,1.4,monthly
japan,inflation-cpi,2016-02-01,1.5,monthly
japan,inflation-cpi,2016-03-01,1.1,monthly
japan,inflation-cpi,2016-04-01,0.6,monthly
japan,inflation-cpi,2016-05-01,0.4,monthly
japan,inflation-cpi,2016-06-01,0.4,monthly
japan,inflation-cpi,2016-07-01,0.4,monthly
japan,inflation-cpi,2016-08-01,0.7,monthly
japan,inflation-cpi,2016-09-01,0.7,monthly
japan,inflation-cpi,2016-10-01,0.2,monthly
japan,inflation-cpi,2016-11-01,0.6,monthly
japan,inflation-cpi,2016-12-01,1,monthly
japan,inflation-cpi,2017-01-01,1.4,monthly
japan,inflation-cpi,2017-02-01,1.5,monthly
japan,inflation-cpi,2017-03-01,1.1,monthly
japan,inflation-cpi,2017-04-01,0.6,monthly
japan,inflation-cpi,2017-05-01,0.7,monthly
japan,inflation-cpi,2017-06-01,0.7,monthly
japan,inflation-cpi,2017-07-01,0.9,monthly
japan,inflation-cpi,2017-08-01,1.3,monthly
japan,inflation-cpi,2017-09-01,1.2,monthly
japan,inflation-cpi,2017-10-01,1.4,monthly
japan,inflation-cpi,2017-11-01,0.8,monthly
japan,inflation-cpi,2017-12-01,0.3,monthly
japan,inflation-cpi,2018-01-01,0.2,monthly
japan,inflation-cpi,2018-02-01,0.2,monthly
japan,inflation-cpi,2018-03-01,0.5,monthly
japan,inflation-cpi,2018-04-01,0.9,monthly
japan,inflation-cpi,2018-05-01,0.7,monthly
japan,inflation-cpi,2018-06-01,0.7,monthly
japan,inflation-cpi,2018-07-01,0.9,monthly
japan,inflation-cpi,2018-08-01,1.3,monthly
japan,inflation-cpi,2018-09-01,1.2,monthly
japan,inflation-cpi,2018-10-01,1.4,monthly
japan,inflation-cpi,2018-11-01,0.8,monthly
japan,inflation-cpi,2018-12-01,0.3,monthly
japan,inflation-cpi,2019-01-01,0.2,monthly
japan,inflation-cpi,2019-02-01,0.2,monthly
japan,inflation-cpi,2019-03-01,0.5,monthly
japan,inflation-cpi,2019-04-01,0.9,monthly
japan,inflation-cpi,2019-05-01,-0.8,monthly
japan,inflation-cpi,2019-06-01,-0.5,monthly
japan,inflation-cpi,2019-07-01,-0.3,monthly
japan,inflation-cpi,2019-08-01,-0.4,monthly
japan,inflation-cpi,2019-09-01,0.2,monthly
japan,inflation-cpi,2019-10-01,0.1,monthly
japan,inflation-cpi,2019-11-01,0.6,monthly
japan,inflation-cpi,2019-12-01,0.8,monthly
japan,inflation-cpi,2020-01-01,0.5,monthly
japan,inflation-cpi,2020-02-01,0.9,monthly
japan,inflation-cpi,2020-03-01,1.2,monthly
japan,inflation-cpi,2020-04-01,2.5,monthly
japan,inflation-cpi,2020-05-01,-0.8,monthly
japan,inflation-cpi,2020-06-01,-0.5,monthly
japan,inflation-cpi,2020-07-01,-0.3,monthly
japan,inflation-cpi,2020-08-01,-0.4,monthly
japan,inflation-cpi,2020-09-01,0.2,monthly
japan,inflation-cpi,2020-10-01,0.1,monthly
japan,inflation-cpi,2020-11-01,0.6,monthly
japan,inflation-cpi,2020-12-01,0.8,monthly
japan,inflation-cpi,2021-01-01,0.5,monthly
japan,inflation-cpi,2021-02-01,0.9,monthly
japan,inflation-cpi,2021-03-01,1.2,monthly
japan,inflation-cpi,2021-04-01,2.5,monthly
japan,inflation-cpi,2021-05-01,-0.8,monthly
japan,inflation-cpi,2021-06-01,-0.5,monthly
japan,inflation-cpi,2021-07-01,-0.3,monthly
japan,inflation-cpi,2021-08-01,-0.4,monthly
japan,inflation-cpi,2021-09-01,0.2,monthly
japan,inflation-cpi,2021-10-01,0.1,monthly
japan,inflation-cpi,2021-11-01,0.6,monthly
japan,inflation-cpi,2021-12-01,0.8,monthly
japan,inflation-cpi,2022-01-01,0.5,monthly
japan,inflation-cpi,2022-02-01,0.9,monthly
japan,inflation-cpi,2022-03-01,1.2,monthly
japan,inflation-cpi,2022-04-01,2.5,monthly
japan,inflation-cpi,2022-05-01,3.5,monthly
japan,inflation-cpi,2022-06-01,3.2,monthly
japan,inflation-cpi,2022-07-01,3.3,monthly
japan,inflation-cpi,2022-08-01,3.3,monthly
japan,inflation-cpi,2022-09-01,3.2,monthly
japan,inflation-cpi,2022-10-01,3,monthly
japan,inflation-cpi,2022-11-01,3.3,monthly
japan,inflation-cpi,2022-12-01,2.8,monthly
japan,inflation-cpi,2023-01-01,2.6,monthly
japan,inflation-cpi,2023-02-01,2.2,monthly
japan,inflation-cpi,2023-03-01,2.8,monthly
japan,inflation-cpi,2023-04-01,2.7,monthly
japan,inflation-cpi,2023-05-01,3.5,monthly
japan,inflation-cpi,2023-06-01,3.2,monthly
japan,inflation-cpi,2023-07-01,3.3,monthly
japan,inflation-cpi,2023-08-01,3.3,monthly
japan,inflation-cpi,2023-09-01,3.2,monthly
japan,inflation-cpi,2023-10-01,3,monthly
japan,inflation-cpi,2023-11-01,3.3,monthly
japan,inflation-cpi,2023-12-01,2.8,monthly
japan,inflation-cpi,2024-01-01,2.6,monthly
japan,inflation-cpi,2024-02-01,2.2,monthly
japan,inflation-cpi,2024-03-01,2.8,monthly
japan,inflation-cpi,2024-04-01,2.7,monthly
germany,inflation-cpi,2010-05-01,1.3,monthly
germany,inflation-cpi,2010-06-01,0.9,monthly
germany,inflation-cpi,2010-07-01,1,monthly
germany,inflation-cpi,2010-08-01,0.9,monthly
germany,inflation-cpi,2010-09-01,1.3,monthly
germany,inflation-cpi,2010-10-01,1.3,monthly
germany,inflation-cpi,2010-11-01,1.5,monthly
germany,inflation-cpi,2010-12-01,1.4,monthly
germany,inflation-cpi,2011-01-01,1.6,monthly
germany,inflation-cpi,2011-02-01,1.9,monthly
germany,inflation-cpi,2011-03-01,1.9,monthly
germany,inflation-cpi,2011-04-01,1.9,monthly
germany,inflation-cpi,2011-05-01,1.6,monthly
germany,inflation-cpi,2011-06-01,1.9,monthly
germany,inflation-cpi,2011-07-01,2,monthly
germany,inflation-cpi,2011-08-01,1.5,monthly
germany,inflation-cpi,2011-09-01,1.4,monthly
germany,inflation-cpi,2011-10-01,1.2,monthly
germany,inflation-cpi,2011-11-01,1.4,monthly
germany,inflation-cpi,2011-12-01,1.5,monthly
germany,inflation-cpi,2012-01-01,1.3,monthly
germany,inflation-cpi,2012-02-01,1.3,monthly
germany,inflation-cpi,2012-03-01,1.1,monthly
germany,inflation-cpi,2012-04-01,1.4,monthly
germany,inflation-cpi,2012-05-01,1.6,monthly
germany,inflation-cpi,2012-06-01,1.9,monthly
germany,inflation-cpi,2012-07-01,2,monthly
germany,inflation-cpi,2012-08-01,1.5,monthly
germany,inflation-cpi,2012-09-01,1.4,monthly
germany,inflation-cpi,2012-10-01,1.2,monthly
germany,inflation-cpi,2012-11-01,1.4,monthly
germany,inflation-cpi,2012-12-01,1.5,monthly
germany,inflation-cpi,2013-01-01,1.3,monthly
germany,inflation-cpi,2013-02-01,1.3,monthly
germany,inflation-cpi,2013-03-01,1.1,monthly
germany,inflation-cpi,2013-04-01,1.4,monthly
germany,inflation-cpi,2013-05-01,1.6,monthly
germany,inflation-cpi,2013-06-01,1.9,monthly
germany,inflation-cpi,2013-07-01,2,monthly
germany,inflation-cpi,2013-08-01,1.5,monthly
germany,inflation-cpi,2013-09-01,1.4,monthly
germany,inflation-cpi,2013-10-01,1.2,monthly
germany,inflation-cpi,2013-11-01,1.4,monthly
germany,inflation-cpi,2013-12-01,1.5,monthly
germany,inflation-cpi,2014-01-01,1.3,monthly
germany,inflation-cpi,2014-02-01,1.3,monthly
germany,inflation-cpi,2014-03-01,1.1,monthly
germany,inflation-cpi,2014-04-01,1.4,monthly
germany,inflation-cpi,2014-05-01,0.2,monthly
germany,inflation-cpi,2014-06-01,0.3,monthly
germany,inflation-cpi,2014-07-01,0.4,monthly
germany,inflation-cpi,2014-08-01,0.4,monthly
germany,inflation-cpi,2014-09-01,0.6,monthly
germany,inflation-cpi,2014-10-01,0.7,monthly
germany,inflation-cpi,2014-11-01,0.7,monthly
germany,inflation-cpi,2014-12-01,1.4,monthly
germany,inflation-cpi,2015-01-01,1.6,monthly
germany,inflation-cpi,2015-02-01,1.8,monthly
germany,inflation-cpi,2015-03-01,1.4,monthly
germany,inflation-cpi,2015-04-01,1.7,monthly
germany,inflation-cpi,2015-05-01,0.2,monthly
germany,inflation-cpi,2015-06-01,0.3,monthly
germany,inflation-cpi,2015-07-01,0.4,monthly
germany,inflation-cpi,2015-08-01,0.4,monthly
germany,inflation-cpi,2015-09-01,0.6,monthly
germany,inflation-cpi,2015-10-01,0.7,monthly
germany,inflation-cpi,2015-11-01,0.7,monthly
germany,inflation-cpi,2015-12-01,1.4,monthly
germany,inflation-cpi,2016-01-01,1.6,monthly
germany,inflation-cpi,2016-02-01,1.8,monthly
germany,inflation-cpi,2016-03-01,1.4,monthly
germany,inflation-cpi,2016-04-01,1.7,monthly
germany,inflation-cpi,2016-05-01,0.2,monthly
germany,inflation-cpi,2016-06-01,0.3,monthly
germany,inflation-cpi,2016-07-01,0.4,monthly
germany,inflation-cpi,2016-08-01,0.4,monthly
germany,inflation-cpi,2016-09-01,0.6,monthly
germany,inflation-cpi,2016-10-01,0.7,monthly
germany,inflation-cpi,2016-11-01,0.7,monthly
germany,inflation-cpi,2016-12-01,1.4,monthly
germany,inflation-cpi,2017-01-01,1.6,monthly
germany,inflation-cpi,2017-02-01,1.8,monthly
germany,inflation-cpi,2017-03-01,1.4,monthly
germany,inflation-cpi,2017-04-01,1.7,monthly
germany,inflation-cpi,2017-05-01,1.2,monthly
germany,inflation-cpi,2017-06-01,1.4,monthly
germany,inflation-cpi,2017-07-01,1.5,monthly
germany,inflation-cpi,2017-08-01,1.7,monthly
germany,inflation-cpi,2017-09-01,1.6,monthly
germany,inflation-cpi,2017-10-01,1.4,monthly
germany,inflation-cpi,2017-11-01,1.6,monthly
germany,inflation-cpi,2017-12-01,1.4,monthly
germany,inflation-cpi,2018-01-01,1.4,monthly
germany,inflation-cpi,2018-02-01,1.2,monthly
germany,inflation-cpi,2018-03-01,1.5,monthly
germany,inflation-cpi,2018-04-01,1.4,monthly
germany,inflation-cpi,2018-05-01,2.1,monthly
germany,inflation-cpi,2018-06-01,1.9,monthly
germany,inflation-cpi,2018-07-01,1.9,monthly
germany,inflation-cpi,2018-08-01,1.9,monthly
germany,inflation-cpi,2018-09-01,2.1,monthly
germany,inflation-cpi,2018-10-01,2.3,monthly
germany,inflation-cpi,2018-11-01,2.1,monthly
germany,inflation-cpi,2018-12-01,1.7,monthly
germany,inflation-cpi,2019-01-01,1.3,monthly
germany,inflation-cpi,2019-02-01,1.4,monthly
germany,inflation-cpi,2019-03-01,1.3,monthly
germany,inflation-cpi,2019-04-01,1.9,monthly
germany,inflation-cpi,2019-05-01,1.4,monthly
germany,inflation-cpi,2019-06-01,1.6,monthly
germany,inflation-cpi,2019-07-01,1.6,monthly
germany,inflation-cpi,2019-08-01,1.4,monthly
germany,inflation-cpi,2019-09-01,1.2,monthly
germany,inflation-cpi,2019-10-01,1.1,monthly
germany,inflation-cpi,2019-11-01,1,monthly
germany,inflation-cpi,2019-12-01,1.5,monthly
germany,inflation-cpi,2020-01-01,2.1,monthly
germany,inflation-cpi,2020-02-01,2,monthly
germany,inflation-cpi,2020-03-01,1.8,monthly
germany,inflation-cpi,2020-04-01,1,monthly
germany,inflation-cpi,2020-05-01,0.8,monthly
germany,inflation-cpi,2020-06-01,0.6,monthly
germany,inflation-cpi,2020-07-01,-0.6,monthly
germany,inflation-cpi,2020-08-01,-0.5,monthly
germany,inflation-cpi,2020-09-01,-0.5,monthly
germany,inflation-cpi,2020-10-01,-0.3,monthly
germany,inflation-cpi,2020-11-01,0.2,monthly
germany,inflation-cpi,2020-12-01,-0.2,monthly
germany,inflation-cpi,2021-01-01,1.2,monthly
germany,inflation-cpi,2021-02-01,1.5,monthly
germany,inflation-cpi,2021-03-01,1.8,monthly
germany,inflation-cpi,2021-04-01,2,monthly
germany,inflation-cpi,2021-05-01,2.2,monthly
germany,inflation-cpi,2021-06-01,2.4,monthly
germany,inflation-cpi,2021-07-01,3.7,monthly
germany,inflation-cpi,2021-08-01,3.8,monthly
germany,inflation-cpi,2021-09-01,4.1,monthly
germany,inflation-cpi,2021-10-01,4.4,monthly
germany,inflation-cpi,2021-11-01,4.8,monthly
germany,inflation-cpi,2021-12-01,4.9,monthly
germany,inflation-cpi,2022-01-01,4.2,monthly
germany,inflation-cpi,2022-02-01,4.3,monthly
germany,inflation-cpi,2022-03-01,5.9,monthly
germany,inflation-cpi,2022-04-01,6.3,monthly
germany,inflation-cpi,2022-05-01,7,monthly
germany,inflation-cpi,2022-06-01,6.7,monthly
germany,inflation-cpi,2022-07-01,6.7,monthly
germany,inflation-cpi,2022-08-01,7,monthly
germany,inflation-cpi,2022-09-01,8.6,monthly
germany,inflation-cpi,2022-10-01,8.8,monthly
germany,inflation-cpi,2022-11-01,8.8,monthly
germany,inflation-cpi,2022-12-01,8.1,monthly
germany,inflation-cpi,2023-01-01,8.7,monthly
germany,inflation-cpi,2023-02-01,8.7,monthly
germany,inflation-cpi,2023-03-01,7.4,monthly
germany,inflation-cpi,2023-04-01,7.2,monthly
germany,inflation-cpi,2023-05-01,6.1,monthly
germany,inflation-cpi,2023-06-01,6.4,monthly
germany,inflation-cpi,2023-07-01,6.2,monthly
germany,inflation-cpi,2023-08-01,6.1,monthly
germany,inflation-cpi,2023-09-01,4.5,monthly
germany,inflation-cpi,2023-10-01,3.8,monthly
germany,inflation-cpi,2023-11-01,3.2,monthly
germany,inflation-cpi,2023-12-01,3.7,monthly
germany,inflation-cpi,2024-01-01,2.9,monthly
germany,inflation-cpi,2024-02-01,2.5,monthly
germany,inflation-cpi,2024-03-01,2.2,monthly
germany,inflation-cpi,2024-04-01,2.2,monthly
india,inflation-cpi,2010-05-01,7.547,monthly
india,inflation-cpi,2010-06-01,9.143,monthly
india,inflation-cpi,2010-07-01,8.962,monthly
india,inflation-cpi,2010-08-01,10.264,monthly
india,inflation-cpi,2011-05-01,10.364,monthly
india,inflation-cpi,2011-06-01,9.926,monthly
india,inflation-cpi,2011-07-01,9.864,monthly
india,inflation-cpi,2011-08-01,10.027,monthly
india,inflation-cpi,2011-09-01,9.735,monthly
india,inflation-cpi,2011-10-01,9.754,monthly
india,inflation-cpi,2011-11-01,9.904,monthly
india,inflation-cpi,2011-12-01,10.563,monthly
india,inflation-cpi,2012-01-01,10.978,monthly
india,inflation-cpi,2012-02-01,11.135,monthly
india,inflation-cpi,2012-03-01,10.479,monthly
india,inflation-cpi,2012-04-01,9.589,monthly
india,inflation-cpi,2012-05-01,10.364,monthly
india,inflation-cpi,2012-06-01,9.926,monthly
india,inflation-cpi,2012-07-01,9.864,monthly
india,inflation-cpi,2012-08-01,10.027,monthly
india,inflation-cpi,2012-09-01,9.735,monthly
india,inflation-cpi,2012-10-01,9.754,monthly
india,inflation-cpi,2012-11-01,9.904,monthly
india,inflation-cpi,2012-12-01,10.563,monthly
india,inflation-cpi,2013-01-01,10.978,monthly
india,inflation-cpi,2013-02-01,11.135,monthly
india,inflation-cpi,2013-03-01,10.479,monthly
india,inflation-cpi,2013-04-01,9.589,monthly
india,inflation-cpi,2013-05-01,9.388,monthly
india,inflation-cpi,2013-06-01,10.534,monthly
india,inflation-cpi,2013-07-01,10.589,monthly
india,inflation-cpi,2013-08-01,10.617,monthly
india,inflation-cpi,2013-09-01,10.904,monthly
india,inflation-cpi,2013-10-01,11.17,monthly
india,inflation-cpi,2013-11-01,12.174,monthly
india,inflation-cpi,2013-12-01,10.262,monthly
india,inflation-cpi,2014-01-01,8.604,monthly
india,inflation-cpi,2014-02-01,7.882,monthly
india,inflation-cpi,2014-03-01,8.246,monthly
india,inflation-cpi,2014-04-01,8.483,monthly
india,inflation-cpi,2014-05-01,8.326,monthly
india,inflation-cpi,2014-06-01,6.77,monthly
india,inflation-cpi,2014-07-01,7.387,monthly
india,inflation-cpi,2014-08-01,7.028,monthly
india,inflation-cpi,2014-09-01,5.629,monthly
india,inflation-cpi,2014-10-01,4.617,monthly
india,inflation-cpi,2014-11-01,3.267,monthly
india,inflation-cpi,2014-12-01,4.279,monthly
india,inflation-cpi,2015-01-01,5.194,monthly
india,inflation-cpi,2015-02-01,5.37,monthly
india,inflation-cpi,2015-03-01,5.254,monthly
india,inflation-cpi,2015-04-01,4.865,monthly
india,inflation-cpi,2015-05-01,5.757,monthly
india,inflation-cpi,2015-06-01,5.772,monthly
india,inflation-cpi,2015-07-01,6.068,monthly
india,inflation-cpi,2015-08-01,5.048,monthly
india,inflation-cpi,2015-09-01,4.39,monthly
india,inflation-cpi,2015-10-01,4.203,monthly
india,inflation-cpi,2015-11-01,3.63,monthly
india,inflation-cpi,2015-12-01,3.41,monthly
india,inflation-cpi,2016-01-01,3.17,monthly
india,inflation-cpi,2016-02-01,3.65,monthly
india,inflation-cpi,2016-03-01,3.89,monthly
india,inflation-cpi,2016-04-01,2.99,monthly
india,inflation-cpi,2016-05-01,2.18,monthly
india,inflation-cpi,2016-06-01,1.54,monthly
india,inflation-cpi,2016-07-01,2.36,monthly
india,inflation-cpi,2016-08-01,3.36,monthly
india,inflation-cpi,2016-09-01,3.28,monthly
india,inflation-cpi,2016-10-01,3.58,monthly
india,inflation-cpi,2016-11-01,4.88,monthly
india,inflation-cpi,2016-12-01,5.21,monthly
india,inflation-cpi,2017-01-01,5.07,monthly
india,inflation-cpi,2017-02-01,4.44,monthly
india,inflation-cpi,2017-03-01,4.28,monthly
india,inflation-cpi,2017-04-01,4.58,monthly
india,inflation-cpi,2017-05-01,2.18,monthly
india,inflation-cpi,2017-06-01,1.54,monthly
india,inflation-cpi,2017-07-01,2.36,monthly
india,inflation-cpi,2017-08-01,3.36,monthly
india,inflation-cpi,2017-09-01,3.28,monthly
india,inflation-cpi,2017-10-01,3.58,monthly
india,inflation-cpi,2017-11-01,4.88,monthly
india,inflation-cpi,2017-12-01,5.21,monthly
india,inflation-cpi,2018-01-01,5.07,monthly
india,inflation-cpi,2018-02-01,4.44,monthly
india,inflation-cpi,2018-03-01,4.28,monthly
india,inflation-cpi,2018-04-01,4.58,monthly
india,inflation-cpi,2018-05-01,4.87,monthly
india,inflation-cpi,2018-06-01,4.92,monthly
india,inflation-cpi,2018-07-01,4.17,monthly
india,inflation-cpi,2018-08-01,3.69,monthly
india,inflation-cpi,2018-09-01,3.7,monthly
india,inflation-cpi,2018-10-01,3.38,monthly
india,inflation-cpi,2018-11-01,2.33,monthly
india,inflation-cpi,2018-12-01,2.11,monthly
india,inflation-cpi,2019-01-01,1.97,monthly
india,inflation-cpi,2019-02-01,2.57,monthly
india,inflation-cpi,2019-03-01,2.86,monthly
india,inflation-cpi,2019-04-01,2.99,monthly
india,inflation-cpi,2019-05-01,3.05,monthly
india,inflation-cpi,2019-06-01,3.18,monthly
india,inflation-cpi,2019-07-01,3.15,monthly
india,inflation-cpi,2019-08-01,3.28,monthly
india,inflation-cpi,2019-09-01,3.99,monthly
india,inflation-cpi,2019-10-01,4.62,monthly
india,inflation-cpi,2019-11-01,5.54,monthly
india,inflation-cpi,2019-12-01,7.35,monthly
india,inflation-cpi,2020-01-01,7.59,monthly
india,inflation-cpi,2020-02-01,6.58,monthly
india,inflation-cpi,2020-03-01,5.84,monthly
india,inflation-cpi,2020-04-01,7.22,monthly
india,inflation-cpi,2020-05-01,6.26,monthly
india,inflation-cpi,2020-06-01,6.23,monthly
india,inflation-cpi,2020-07-01,6.73,monthly
india,inflation-cpi,2020-08-01,6.69,monthly
india,inflation-cpi,2020-09-01,7.27,monthly
india,inflation-cpi,2020-10-01,7.61,monthly
india,inflation-cpi,2020-11-01,6.93,monthly
india,inflation-cpi,2020-12-01,4.59,monthly
india,inflation-cpi,2021-01-01,4.06,monthly
india,inflation-cpi,2021-02-01,5.03,monthly
india,inflation-cpi,2021-03-01,5.52,monthly
india,inflation-cpi,2021-04-01,4.23,monthly
india,inflation-cpi,2021-05-01,6.3,monthly
india,inflation-cpi,2021-06-01,6.26,monthly
india,inflation-cpi,2021-07-01,5.59,monthly
india,inflation-cpi,2021-08-01,5.3,monthly
india,inflation-cpi,2021-09-01,4.35,monthly
india,inflation-cpi,2021-10-01,4.48,monthly
india,inflation-cpi,2021-11-01,4.91,monthly
india,inflation-cpi,2021-12-01,5.66,monthly
india,inflation-cpi,2022-01-01,6.01,monthly
india,inflation-cpi,2022-02-01,6.07,monthly
india,inflation-cpi,2022-03-01,6.95,monthly
india,inflation-cpi,2022-04-01,7.79,monthly
india,inflation-cpi,2022-05-01,7.04,monthly
india,inflation-cpi,2022-06-01,7.01,monthly
india,inflation-cpi,2022-07-01,6.71,monthly
india,inflation-cpi,2022-08-01,7,monthly
india,inflation-cpi,2022-09-01,7.41,monthly
india,inflation-cpi,2022-10-01,6.77,monthly
india,inflation-cpi,2022-11-01,5.88,monthly
india,inflation-cpi,2022-12-01,5.72,monthly
india,inflation-cpi,2023-01-01,6.52,monthly
india,inflation-cpi,2023-02-01,6.44,monthly
india,inflation-cpi,2023-03-01,5.66,monthly
india,inflation-cpi,2023-04-01,4.7,monthly
india,inflation-cpi,2023-05-01,4.31,monthly
