"indicator_arm","ind1_arm","ind2_arm","indicator_eng","ind1_eng","ind2_eng","year","wages","wages_corrected","cpi_yoy","adj_price","wages_real"
"ըստ գյուղատնտեսական ոլորտի և սեռի - ընդամենը","ըստ գյուղատնտեսական ոլորտի և սեռի","ընդամենը","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere","Agriculture and Non - Agriculture Spheres and by Sex","Agricultural sphere",2015,113126,112245.95003087055,0.9987078446073119,1.2581511110905024,141222.3667467488
"ըստ գյուղատնտեսական ոլորտի և սեռի - ընդամենը","ըստ գյուղատնտեսական ոլորտի և սեռի","ընդամենը","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere","Agriculture and Non - Agriculture Spheres and by Sex","Agricultural sphere",2016,115091.5,114196.159662482,0.9892189082336652,1.2718631848000548,145241.8913202599
"ըստ գյուղատնտեսական ոլորտի և սեռի - ընդամենը","ըստ գյուղատնտեսական ոլորտի և սեռի","ընդամենը","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere","Agriculture and Non - Agriculture Spheres and by Sex","Agricultural sphere",2017,121475,120530,1.02611484039391,1.239493996901756,149396.21144656866
"ըստ գյուղատնտեսական ոլորտի և սեռի - ընդամենը","ըստ գյուղատնտեսական ոլորտի և սեռի","ընդամենը","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere","Agriculture and Non - Agriculture Spheres and by Sex","Agricultural sphere",2018,118090,118090,1.0179122090263264,1.2176826114379562,143796.13958470826
"ըստ գյուղատնտեսական ոլորտի և սեռի - ընդամենը","ըստ գյուղատնտեսական ոլորտի և սեռի","ընդամենը","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere","Agriculture and Non - Agriculture Spheres and by Sex","Agricultural sphere",2019,124261.3,124261.3,1.0072816647657017,1.2088799528791134,150216.99448869738
"ըստ գյուղատնտեսական ոլորտի և սեռի - ընդամենը","ըստ գյուղատնտեսական ոլորտի և սեռի","ընդամենը","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere","Agriculture and Non - Agriculture Spheres and by Sex","Agricultural sphere",2020,122482,122482,1.0366382465663597,1.1661541110250053,142832.8878265647
"ըստ գյուղատնտեսական ոլորտի և սեռի - ընդամենը","ըստ գյուղատնտեսական ոլորտի և սեռի","ընդամենը","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere","Agriculture and Non - Agriculture Spheres and by Sex","Agricultural sphere",2021,128483,128483,1.0767545346275733,1.0830268863723462,139150.54344177817
"ըստ գյուղատնտեսական ոլորտի և սեռի - ընդամենը","ըստ գյուղատնտեսական ոլորտի և սեռի","ընդամենը","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere","Agriculture and Non - Agriculture Spheres and by Sex","Agricultural sphere",2022,140362,140362,1.0830268863723458,1,140362
"ըստ գյուղատնտեսական ոլորտի և սեռի - տղամարդ","ըստ գյուղատնտեսական ոլորտի և սեռի","տղամարդ","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere - Male","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere","Male",2008,72983,87091.66476184975,1.0519259498843334,1.74660496904509,152114.73443545593
"ըստ գյուղատնտեսական ոլորտի և սեռի - տղամարդ","ըստ գյուղատնտեսական ոլորտի և սեռի","տղամարդ","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere - Male","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere","Male",2009,77263,92199.05038837534,1.0650141146986458,1.6399829306856706,151204.8688623636
"ըստ գյուղատնտեսական ոլորտի և սեռի - տղամարդ","ըստ գյուղատնտեսական ոլորտի և սեռի","տղամարդ","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere - Male","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere","Male",2010,75550,90154.90282336638,1.0942618224536644,1.498711640152387,135116.2022781865
"ըստ գյուղատնտեսական ոլորտի և սեռի - տղամարդ","ըստ գյուղատնտեսական ոլորտի և սեռի","տղամարդ","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere - Male","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere","Male",2011,74073,88392.37745645556,1.0467781008092338,1.4317376710439165,126554.69663754047
"ըստ գյուղատնտեսական ոլորտի և սեռի - տղամարդ","ըստ գյուղատնտեսական ոլորտի և սեռի","տղամարդ","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere - Male","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere","Male",2012,85558,102097.59332576547,1.0321982068785194,1.3870763013371707,141617.15212572936
"ըստ գյուղատնտեսական ոլորտի և սեռի - տղամարդ","ըստ գյուղատնտեսական ոլորտի և սեռի","տղամարդ","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere - Male","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere","Male",2013,91994,91101.34047615345,1.055556132712271,1.3140715669692073,119713.68123249423
"ըստ գյուղատնտեսական ոլորտի և սեռի - տղամարդ","ըստ գյուղատնտեսական ոլորտի և սեռի","տղամարդ","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere - Male","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere","Male",2014,102286,101293.47253020667,1.04579786714902,1.25652538434749,127277.81950290984
"ըստ գյուղատնտեսական ոլորտի և սեռի - տղամարդ","ըստ գյուղատնտեսական ոլորտի և սեռի","տղամարդ","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere - Male","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere","Male",2015,114738,113624.64512417,0.9987078446073119,1.2581511110905024,142956.97351023852
"ըստ գյուղատնտեսական ոլորտի և սեռի - տղամարդ","ըստ գյուղատնտեսական ոլորտի և սեռի","տղամարդ","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere - Male","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere","Male",2016,117950.9,116806.36889763166,0.9892189082336652,1.2718631848000548,148561.72035107188
"ըստ գյուղատնտեսական ոլորտի և սեռի - տղամարդ","ըստ գյուղատնտեսական ոլորտի և սեռի","տղամարդ","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere - Male","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere","Male",2017,128614,127366,1.02611484039391,1.239493996901756,157869.39240938905
"ըստ գյուղատնտեսական ոլորտի և սեռի - տղամարդ","ըստ գյուղատնտեսական ոլորտի և սեռի","տղամարդ","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere - Male","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere","Male",2018,124157,124157,1.0179122090263264,1.2176826114379562,151183.81998830233
"ըստ գյուղատնտեսական ոլորտի և սեռի - տղամարդ","ըստ գյուղատնտեսական ոլորտի և սեռի","տղամարդ","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere - Male","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere","Male",2019,131895.3,131895.3,1.0072816647657017,1.2088799528791134,159445.5840489765
"ըստ գյուղատնտեսական ոլորտի և սեռի - տղամարդ","ըստ գյուղատնտեսական ոլորտի և սեռի","տղամարդ","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere - Male","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere","Male",2020,129856,129856,1.0366382465663597,1.1661541110250053,151432.10824126308
"ըստ գյուղատնտեսական ոլորտի և սեռի - տղամարդ","ըստ գյուղատնտեսական ոլորտի և սեռի","տղամարդ","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere - Male","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere","Male",2021,137354,137354,1.0767545346275733,1.0830268863723462,148758.07495078724
"ըստ գյուղատնտեսական ոլորտի և սեռի - տղամարդ","ըստ գյուղատնտեսական ոլորտի և սեռի","տղամարդ","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere - Male","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere","Male",2022,150873,150873,1.0830268863723458,1,150873
"ըստ գյուղատնտեսական ոլորտի և սեռի - կին","ըստ գյուղատնտեսական ոլորտի և սեռի","կին","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere - Female","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere","Female",2008,63494,70361.92222189809,1.0519259498843334,1.74660496904509,122894.48298433133
"ըստ գյուղատնտեսական ոլորտի և սեռի - կին","ըստ գյուղատնտեսական ոլորտի և սեռի","կին","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere - Female","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere","Female",2009,66991,74237.18038818116,1.0650141146986458,1.6399829306856706,121747.70865885014
"ըստ գյուղատնտեսական ոլորտի և սեռի - կին","ըստ գյուղատնտեսական ոլորտի և սեռի","կին","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere - Female","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere","Female",2010,64580,71565.39101474437,1.0942618224536644,1.498711640152387,107255.88454585442
"ըստ գյուղատնտեսական ոլորտի և սեռի - կին","ըստ գյուղատնտեսական ոլորտի և սեռի","կին","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere - Female","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere","Female",2011,59561,66003.50347211504,1.0467781008092338,1.4317376710439165,94499.70234190505
"ըստ գյուղատնտեսական ոլորտի և սեռի - կին","ըստ գյուղատնտեսական ոլորտի և սեռի","կին","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere - Female","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere","Female",2012,77913,86340.57463815079,1.0321982068785194,1.3870763013371707,119760.96492441212
"ըստ գյուղատնտեսական ոլորտի և սեռի - կին","ըստ գյուղատնտեսական ոլորտի և սեռի","կին","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere - Female","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere","Female",2013,92196,84441.02704295056,1.055556132712271,1.3140715669692073,110961.55272281925
"ըստ գյուղատնտեսական ոլորտի և սեռի - կին","ըստ գյուղատնտեսական ոլորտի և սեռի","կին","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere - Female","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere","Female",2014,92077,84332.0366071604,1.04579786714902,1.25652538434749,105965.34471061881
"ըստ գյուղատնտեսական ոլորտի և սեռի - կին","ըստ գյուղատնտեսական ոլորտի և սեռի","կին","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere - Female","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere","Female",2015,108844,99688.69742139475,0.9987078446073119,1.2581511110905024,125423.44542389271
"ըստ գյուղատնտեսական ոլորտի և սեռի - կին","ըստ գյուղատնտեսական ոլորտի և սեռի","կին","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere - Female","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere","Female",2016,106824.4,97838.9740254129,0.9892189082336652,1.2718631848000548,124437.78910153148
"ըստ գյուղատնտեսական ոլորտի և սեռի - կին","ըստ գյուղատնտեսական ոլորտի և սեռի","կին","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere - Female","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere","Female",2017,101838,93272,1.02611484039391,1.239493996901756,115610.08407902058
"ըստ գյուղատնտեսական ոլորտի և սեռի - կին","ըստ գյուղատնտեսական ոլորտի և սեռի","կին","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere - Female","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere","Female",2018,101616,101616,1.0179122090263264,1.2176826114379562,123736.03624387935
"ըստ գյուղատնտեսական ոլորտի և սեռի - կին","ըստ գյուղատնտեսական ոլորտի և սեռի","կին","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere - Female","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere","Female",2019,106075.2,106075.2,1.0072816647657017,1.2088799528791134,128232.18277764253
"ըստ գյուղատնտեսական ոլորտի և սեռի - կին","ըստ գյուղատնտեսական ոլորտի և սեռի","կին","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere - Female","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere","Female",2020,104870,104870,1.0366382465663597,1.1661541110250053,122294.58162319231
"ըստ գյուղատնտեսական ոլորտի և սեռի - կին","ըստ գյուղատնտեսական ոլորտի և սեռի","կին","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere - Female","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere","Female",2021,107470,107470,1.0767545346275733,1.0830268863723462,116392.89947843605
"ըստ գյուղատնտեսական ոլորտի և սեռի - կին","ըստ գյուղատնտեսական ոլորտի և սեռի","կին","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere - Female","Agriculture and Non - Agriculture Spheres and by Sex - Agricultural sphere","Female",2022,116886,116886,1.0830268863723458,1,116886
"ըստ ոչ գյուղատնտեսական ոլորտի և սեռի - ընդամենը","ըստ ոչ գյուղատնտեսական ոլորտի և սեռի","ընդամենը","Agriculture and Non - Agriculture Spheres and by Sex - Non - agricultural sphere","Agriculture and Non - Agriculture Spheres and by Sex - Non","agricultural sphere",2008,87617,101789.97239938175,1.0519259498843334,1.74660496904509,177786.8715917227
