"date","year","month","month_name","country","direction","type","K_USD"
"2013-02-28","2013",2,"February","Isle of Man","Outflow","total",0
"2013-02-28","2013",2,"February","Monaco","Outflow","total",13.33
"2013-02-28","2013",2,"February","Netherlands","Outflow","total",360.87
"2013-02-28","2013",2,"February","Sweden","Outflow","total",257.51
"2013-02-28","2013",2,"February","Switzerland","Outflow","total",736.12
"2013-02-28","2013",2,"February","Czechia","Outflow","total",338.67
"2013-02-28","2013",2,"February","China","Outflow","total",2529.43
"2013-02-28","2013",2,"February","Portugal","Outflow","total",8.56
"2013-02-28","2013",2,"February","Russian Federation","Outflow","total",20818.97
"2013-02-28","2013",2,"February","Saudi Arabia","Outflow","total",4.23
"2013-02-28","2013",2,"February","Singapore","Outflow","total",25.89
"2013-02-28","2013",2,"February","Georgia","Outflow","total",1393.38
"2013-02-28","2013",2,"February","Uzbekistan","Outflow","total",30.34
"2013-02-28","2013",2,"February","Ukraine","Outflow","total",1662.23
"2013-02-28","2013",2,"February","Qatar","Outflow","total",1.92
"2013-02-28","2013",2,"February","Kuwait","Outflow","total",3.2
"2013-02-28","2013",2,"February","France","Outflow","total",2379.51
"2013-02-28","2013",2,"February","Others","Outflow","total",1383.9300000000076
"2013-02-28","2013",2,"February","Total","Outflow","total",66845.67
"2013-02-28","2013",2,"February","Australia","Net inflow","total",148.41
"2013-02-28","2013",2,"February","Austria","Net inflow","total",-29.25999999999999
"2013-02-28","2013",2,"February","United Arab Emirates","Net inflow","total",-1681.4399999999998
"2013-02-28","2013",2,"February","USA","Net inflow","total",-6519.300000000001
"2013-02-28","2013",2,"February","Belgium","Net inflow","total",195.07
"2013-02-28","2013",2,"February","Belarus","Net inflow","total",89.14
"2013-02-28","2013",2,"February","Bulgaria","Net inflow","total",-148.60000000000002
"2013-02-28","2013",2,"February","Germany","Net inflow","total",-1354.24
"2013-02-28","2013",2,"February","Denmark","Net inflow","total",137.01999999999998
"2013-02-28","2013",2,"February","Egypt","Net inflow","total",-27.77
"2013-02-28","2013",2,"February","Turkey","Net inflow","total",-1907.56
"2013-02-28","2013",2,"February","Israel","Net inflow","total",98.16
"2013-02-28","2013",2,"February","Spain","Net inflow","total",-595.0899999999999
"2013-02-28","2013",2,"February","Ireland","Net inflow","total",81.28
"2013-02-28","2013",2,"February","Italy","Net inflow","total",-812.94
"2013-02-28","2013",2,"February","Iran","Net inflow","total",-2.17
"2013-02-28","2013",2,"February","Poland","Net inflow","total",-295.11
"2013-02-28","2013",2,"February","Latvia","Net inflow","total",150.91999999999996
"2013-02-28","2013",2,"February","Luxembourg","Net inflow","total",15.5
"2013-02-28","2013",2,"February","Lebanon","Net inflow","total",690.6899999999999
"2013-02-28","2013",2,"February","Liechtenstein","Net inflow","total",223.17
"2013-02-28","2013",2,"February","Lithuania","Net inflow","total",-29.79
"2013-02-28","2013",2,"February","Canada","Net inflow","total",26.460000000000036
"2013-02-28","2013",2,"February","Korea","Net inflow","total",-36.260000000000005
"2013-02-28","2013",2,"February","Cyprus","Net inflow","total",6986.78
"2013-02-28","2013",2,"February","Hong Kong","Net inflow","total",-550.8900000000001
"2013-02-28","2013",2,"February","Jordan","Net inflow","total",498.73
"2013-02-28","2013",2,"February","Greece","Net inflow","total",99.64000000000004
"2013-02-28","2013",2,"February","India","Net inflow","total",-187.52
"2013-02-28","2013",2,"February","Kazakhstan","Net inflow","total",1563.66
"2013-02-28","2013",2,"February","Kyrgyzstan","Net inflow","total",10.66
"2013-02-28","2013",2,"February","Japan","Net inflow","total",-431.07
"2013-02-28","2013",2,"February","United Kingdom of Great Britain and Northern Ireland","Net inflow","total",375.6600000000003
"2013-02-28","2013",2,"February","Isle of Man","Net inflow","total",0
"2013-02-28","2013",2,"February","Monaco","Net inflow","total",91.61
"2013-02-28","2013",2,"February","Netherlands","Net inflow","total",-4.6299999999999955
"2013-02-28","2013",2,"February","Sweden","Net inflow","total",46.31
"2013-02-28","2013",2,"February","Switzerland","Net inflow","total",1575.8900000000003
"2013-02-28","2013",2,"February","Czechia","Net inflow","total",-161.87
"2013-02-28","2013",2,"February","China","Net inflow","total",-2289.06
"2013-02-28","2013",2,"February","Portugal","Net inflow","total",19.810000000000002
"2013-02-28","2013",2,"February","Russian Federation","Net inflow","total",85076.85
"2013-02-28","2013",2,"February","Saudi Arabia","Net inflow","total",1717.21
"2013-02-28","2013",2,"February","Singapore","Net inflow","total",511.28
"2013-02-28","2013",2,"February","Georgia","Net inflow","total",-865.3300000000002
"2013-02-28","2013",2,"February","Uzbekistan","Net inflow","total",272.51000000000005
"2013-02-28","2013",2,"February","Ukraine","Net inflow","total",-264.43000000000006
"2013-02-28","2013",2,"February","Qatar","Net inflow","total",138.33
"2013-02-28","2013",2,"February","Kuwait","Net inflow","total",797.2299999999999
"2013-02-28","2013",2,"February","France","Net inflow","total",-957.7500000000002
"2013-02-28","2013",2,"February","Others","Net inflow","total",1132.070000000007
"2013-02-28","2013",2,"February","Total","Net inflow","total",83617.97000000002
"2013-02-28","2013",2,"February","Australia","Inflow","non-commercial",89.96
"2013-02-28","2013",2,"February","Austria","Inflow","non-commercial",214.9
"2013-02-28","2013",2,"February","United Arab Emirates","Inflow","non-commercial",345.62
"2013-02-28","2013",2,"February","USA","Inflow","non-commercial",5509.77
"2013-02-28","2013",2,"February","Belgium","Inflow","non-commercial",428.97
"2013-02-28","2013",2,"February","Belarus","Inflow","non-commercial",140.72
"2013-02-28","2013",2,"February","Bulgaria","Inflow","non-commercial",59.91
"2013-02-28","2013",2,"February","Germany","Inflow","non-commercial",897.05
"2013-02-28","2013",2,"February","Denmark","Inflow","non-commercial",79.97
"2013-02-28","2013",2,"February","Egypt","Inflow","non-commercial",5.87
"2013-02-28","2013",2,"February","Turkey","Inflow","non-commercial",136.5
"2013-02-28","2013",2,"February","Israel","Inflow","non-commercial",149.24
"2013-02-28","2013",2,"February","Spain","Inflow","non-commercial",429.84
"2013-02-28","2013",2,"February","Ireland","Inflow","non-commercial",72.94
"2013-02-28","2013",2,"February","Italy","Inflow","non-commercial",189.07
"2013-02-28","2013",2,"February","Iran","Inflow","non-commercial",1.13
"2013-02-28","2013",2,"February","Poland","Inflow","non-commercial",151.6
"2013-02-28","2013",2,"February","Latvia","Inflow","non-commercial",128.26
"2013-02-28","2013",2,"February","Luxembourg","Inflow","non-commercial",4.71
"2013-02-28","2013",2,"February","Lebanon","Inflow","non-commercial",115.29
"2013-02-28","2013",2,"February","Liechtenstein","Inflow","non-commercial",30.56
"2013-02-28","2013",2,"February","Lithuania","Inflow","non-commercial",28.15
"2013-02-28","2013",2,"February","Canada","Inflow","non-commercial",289.72
"2013-02-28","2013",2,"February","Korea","Inflow","non-commercial",15.19
"2013-02-28","2013",2,"February","Cyprus","Inflow","non-commercial",274.26
"2013-02-28","2013",2,"February","Hong Kong","Inflow","non-commercial",18.55
"2013-02-28","2013",2,"February","Jordan","Inflow","non-commercial",24.55
"2013-02-28","2013",2,"February","Greece","Inflow","non-commercial",417.63
"2013-02-28","2013",2,"February","India","Inflow","non-commercial",35.44
"2013-02-28","2013",2,"February","Kazakhstan","Inflow","non-commercial",1569.4
"2013-02-28","2013",2,"February","Kyrgyzstan","Inflow","non-commercial",15.12
"2013-02-28","2013",2,"February","Japan","Inflow","non-commercial",15.02
"2013-02-28","2013",2,"February","United Kingdom of Great Britain and Northern Ireland","Inflow","non-commercial",640.29
"2013-02-28","2013",2,"February","Isle of Man","Inflow","non-commercial",0
"2013-02-28","2013",2,"February","Monaco","Inflow","non-commercial",0
"2013-02-28","2013",2,"February","Netherlands","Inflow","non-commercial",181.88
"2013-02-28","2013",2,"February","Sweden","Inflow","non-commercial",245.3
"2013-02-28","2013",2,"February","Switzerland","Inflow","non-commercial",375.44
"2013-02-28","2013",2,"February","Czechia","Inflow","non-commercial",50.1
"2013-02-28","2013",2,"February","China","Inflow","non-commercial",71.44
"2013-02-28","2013",2,"February","Portugal","Inflow","non-commercial",6.43
"2013-02-28","2013",2,"February","Russian Federation","Inflow","non-commercial",85066.92
"2013-02-28","2013",2,"February","Saudi Arabia","Inflow","non-commercial",567.67
"2013-02-28","2013",2,"February","Singapore","Inflow","non-commercial",51.94
"2013-02-28","2013",2,"February","Georgia","Inflow","non-commercial",343.25
"2013-02-28","2013",2,"February","Uzbekistan","Inflow","non-commercial",302.31
"2013-02-28","2013",2,"February","Ukraine","Inflow","non-commercial",1152.27
"2013-02-28","2013",2,"February","Qatar","Inflow","non-commercial",84.54
"2013-02-28","2013",2,"February","Kuwait","Inflow","non-commercial",21.18
"2013-02-28","2013",2,"February","France","Inflow","non-commercial",967.55
"2013-02-28","2013",2,"February","Others","Inflow","non-commercial",1368.25
"2013-02-28","2013",2,"February","Total","Inflow","non-commercial",103381.67
"2013-02-28","2013",2,"February","Australia","Outflow","non-commercial",19.95
"2013-02-28","2013",2,"February","Austria","Outflow","non-commercial",133.52
"2013-02-28","2013",2,"February","United Arab Emirates","Outflow","non-commercial",563.55
"2013-02-28","2013",2,"February","USA","Outflow","non-commercial",3020.02
"2013-02-28","2013",2,"February","Belgium","Outflow","non-commercial",148.38
"2013-02-28","2013",2,"February","Belarus","Outflow","non-commercial",74.2
"2013-02-28","2013",2,"February","Bulgaria","Outflow","non-commercial",175.81
"2013-02-28","2013",2,"February","Germany","Outflow","non-commercial",642.88
"2013-02-28","2013",2,"February","Denmark","Outflow","non-commercial",13.64
"2013-02-28","2013",2,"February","Egypt","Outflow","non-commercial",30.95
"2013-02-28","2013",2,"February","Turkey","Outflow","non-commercial",306.88
"2013-02-28","2013",2,"February","Israel","Outflow","non-commercial",56.21
"2013-02-28","2013",2,"February","Spain","Outflow","non-commercial",375.39
"2013-02-28","2013",2,"February","Ireland","Outflow","non-commercial",0.82
"2013-02-28","2013",2,"February","Italy","Outflow","non-commercial",116.28
"2013-02-28","2013",2,"February","Iran","Outflow","non-commercial",3.3
"2013-02-28","2013",2,"February","Poland","Outflow","non-commercial",230
"2013-02-28","2013",2,"February","Latvia","Outflow","non-commercial",39.36
"2013-02-28","2013",2,"February","Luxembourg","Outflow","non-commercial",9.21
"2013-02-28","2013",2,"February","Lebanon","Outflow","non-commercial",25.32
"2013-02-28","2013",2,"February","Liechtenstein","Outflow","non-commercial",8.3
"2013-02-28","2013",2,"February","Lithuania","Outflow","non-commercial",20.39
"2013-02-28","2013",2,"February","Canada","Outflow","non-commercial",200.34
"2013-02-28","2013",2,"February","Korea","Outflow","non-commercial",11.47
"2013-02-28","2013",2,"February","Cyprus","Outflow","non-commercial",87.66
"2013-02-28","2013",2,"February","Hong Kong","Outflow","non-commercial",32.76
"2013-02-28","2013",2,"February","Jordan","Outflow","non-commercial",4.43
"2013-02-28","2013",2,"February","Greece","Outflow","non-commercial",248.21
"2013-02-28","2013",2,"February","India","Outflow","non-commercial",34.86
"2013-02-28","2013",2,"February","Kazakhstan","Outflow","non-commercial",100.9
"2013-02-28","2013",2,"February","Kyrgyzstan","Outflow","non-commercial",4.46
"2013-02-28","2013",2,"February","Japan","Outflow","non-commercial",85.92
"2013-02-28","2013",2,"February","United Kingdom of Great Britain and Northern Ireland","Outflow","non-commercial",312.74
"2013-02-28","2013",2,"February","Isle of Man","Outflow","non-commercial",0
"2013-02-28","2013",2,"February","Monaco","Outflow","non-commercial",13.33
"2013-02-28","2013",2,"February","Netherlands","Outflow","non-commercial",76.33
"2013-02-28","2013",2,"February","Sweden","Outflow","non-commercial",18.6
"2013-02-28","2013",2,"February","Switzerland","Outflow","non-commercial",43.96
"2013-02-28","2013",2,"February","Czechia","Outflow","non-commercial",100.98
"2013-02-28","2013",2,"February","China","Outflow","non-commercial",287.55
"2013-02-28","2013",2,"February","Portugal","Outflow","non-commercial",0.42
"2013-02-28","2013",2,"February","Russian Federation","Outflow","non-commercial",13681.19
"2013-02-28","2013",2,"February","Saudi Arabia","Outflow","non-commercial",2
"2013-02-28","2013",2,"February","Singapore","Outflow","non-commercial",8.91
"2013-02-28","2013",2,"February","Georgia","Outflow","non-commercial",626.6
"2013-02-28","2013",2,"February","Uzbekistan","Outflow","non-commercial",30.34
"2013-02-28","2013",2,"February","Ukraine","Outflow","non-commercial",1024.86
"2013-02-28","2013",2,"February","Qatar","Outflow","non-commercial",0
"2013-02-28","2013",2,"February","Kuwait","Outflow","non-commercial",3.2
"2013-02-28","2013",2,"February","France","Outflow","non-commercial",444.03
"2013-02-28","2013",2,"February","Others","Outflow","non-commercial",409.3199999999997
"2013-02-28","2013",2,"February","Total","Outflow","non-commercial",23909.73
"2013-02-28","2013",2,"February","Australia","Net inflow","non-commercial",70.00999999999999
"2013-02-28","2013",2,"February","Austria","Net inflow","non-commercial",81.38
"2013-02-28","2013",2,"February","United Arab Emirates","Net inflow","non-commercial",-217.92999999999995
"2013-02-28","2013",2,"February","USA","Net inflow","non-commercial",2489.7500000000005
"2013-02-28","2013",2,"February","Belgium","Net inflow","non-commercial",280.59000000000003
"2013-02-28","2013",2,"February","Belarus","Net inflow","non-commercial",66.52
"2013-02-28","2013",2,"February","Bulgaria","Net inflow","non-commercial",-115.9
"2013-02-28","2013",2,"February","Germany","Net inflow","non-commercial",254.16999999999996
"2013-02-28","2013",2,"February","Denmark","Net inflow","non-commercial",66.33
"2013-02-28","2013",2,"February","Egypt","Net inflow","non-commercial",-25.08
"2013-02-28","2013",2,"February","Turkey","Net inflow","non-commercial",-170.38
"2013-02-28","2013",2,"February","Israel","Net inflow","non-commercial",93.03
"2013-02-28","2013",2,"February","Spain","Net inflow","non-commercial",54.44999999999999
"2013-02-28","2013",2,"February","Ireland","Net inflow","non-commercial",72.12
"2013-02-28","2013",2,"February","Italy","Net inflow","non-commercial",72.78999999999999
"2013-02-28","2013",2,"February","Iran","Net inflow","non-commercial",-2.17
"2013-02-28","2013",2,"February","Poland","Net inflow","non-commercial",-78.4
"2013-02-28","2013",2,"February","Latvia","Net inflow","non-commercial",88.89999999999999
"2013-02-28","2013",2,"February","Luxembourg","Net inflow","non-commercial",-4.500000000000001
"2013-02-28","2013",2,"February","Lebanon","Net inflow","non-commercial",89.97
"2013-02-28","2013",2,"February","Liechtenstein","Net inflow","non-commercial",22.259999999999998
"2013-02-28","2013",2,"February","Lithuania","Net inflow","non-commercial",7.759999999999998
"2013-02-28","2013",2,"February","Canada","Net inflow","non-commercial",89.38000000000002
"2013-02-28","2013",2,"February","Korea","Net inflow","non-commercial",3.719999999999999
"2013-02-28","2013",2,"February","Cyprus","Net inflow","non-commercial",186.6
"2013-02-28","2013",2,"February","Hong Kong","Net inflow","non-commercial",-14.209999999999997
"2013-02-28","2013",2,"February","Jordan","Net inflow","non-commercial",20.12
